Endpoint,HTTP Method,Controller,Action/Method,Domain/Feature,Description,Authentication,Authorization,Criticality,Criticality Reason,Domain Event,Audit Required,Log Required,Important Log Fields,Sensitive Data,Metrics Required,Recommended Metrics,Trace Required,Dependencies,Existing Observability,Observability Gap,Priority,Migration Status,Notes
/api/users/:id,GET,UsersController,getUserById,Authentication & Access,Get user by ID.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Low,Read-only user lookup.,No,No,Yes,"trace_id, x-span-id, request_id",Yes — user data,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/users/validate-phone-from-nid/:nationalId,GET,UsersController,validatePhoneFromNid,Authentication & Access,Validate phone from national ID.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,NIDA phone validation.,No,Yes,Yes,"trace_id, x-span-id, request_id",Yes — NID in URL,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/users/validate-national-id/:nationalId,GET,UsersController,validateNationalId,Authentication & Access,Validate national ID via NIDA.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,Government ID validation.,No,Yes,Yes,"trace_id, x-span-id, request_id",Yes — NID in URL,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/users/validate-tin-rra/:tinNumber,GET,UsersController,validateTinFromRra,Authentication & Access,Validate TIN via RRA.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,Tax authority validation.,No,Yes,Yes,"trace_id, x-span-id, request_id",Yes — TIN in URL,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/users/validate-tin-rdb,POST,UsersController,validateTinNumberRDB,Authentication & Access,Validate TIN via RDB.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,Company registration validation.,No,Yes,Yes,"trace_id, x-span-id, request_id",Yes — TIN,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/users/refresh-token,POST,UsersController,refreshToken,Authentication & Access,Refresh JWT. Forwards Set-Cookie.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Critical,Token renewal — session continuity.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P0,Not Started,Forwards Set-Cookie
/api/users/complete-first-login,POST,UsersController,completeFirstLogin,Authentication & Access,Complete first login flow.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,Onboarding completion.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/access/create-role,POST,AccessController,createRole,Authentication & Access,Create new role.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Critical,RBAC role creation.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P0,Not Started,File upload: icon
/api/access/manage-user-role,POST,AccessController,manageUserRole,Authentication & Access,Assign/remove user role.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Critical,RBAC role assignment.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P0,Not Started,
/api/access/manage-role-permission,POST,AccessController,manageRolePermission,Authentication & Access,Manage role permissions.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Critical,RBAC permission mapping.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P0,Not Started,
/api/access/get-roles,GET,AccessController,getRoles,Authentication & Access,List all roles.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Low,Read-only role listing.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/access/get-permissions,POST,AccessController,getPermissions,Authentication & Access,Get permissions.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Low,Read-only permission listing.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/access/get-one-role,POST,AccessController,getRoleByNameOrId,Authentication & Access,Get role by name or ID.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Low,Read-only role lookup.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/access/get-all-users,POST,AccessController,getAllUsers,Authentication & Access,List all users.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Medium,User listing.,No,No,Yes,"trace_id, x-span-id, request_id",Yes — user list,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P2,Not Started,
/api/access/logout,GET,AccessController,logout,Authentication & Access,Logout via access controller.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Medium,Session termination.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P2,Not Started,
/api/access/manage-user-access,POST,AccessController,manageUserAccess,Authentication & Access,Block/unblock user.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Critical,User access control.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P0,Not Started,
/api/access/create-user-admin,POST,AccessController,createUserAdmin,Authentication & Access,Create admin user.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Critical,Admin user creation.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P0,Not Started,
/api/access/create-permission,POST,AccessController,createPermission,Authentication & Access,Create permission.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,RBAC permission creation.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,File upload: icon
/api/access/get-role-permission-mappings,GET,AccessController,getRolePermissionMappings,Authentication & Access,Get role-permission mappings.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Low,Read-only RBAC view.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/access/update-permission,PUT,AccessController,updatePermission,Authentication & Access,Update permission.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,RBAC permission update.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,File upload: icon
/api/access/business/:businessId/update-user,POST,AccessController,updateBusinessUser,Authentication & Access,Update business user.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,Business user management.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/access/create-business-user,POST,AccessController,createBusinessUser,Authentication & Access,Create business user.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,Business user creation.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/access/business/:businessId/users,POST,AccessController,getBusinessUsers,Authentication & Access,Get business users.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Low,Read-only business user list.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/access/map-user,POST,AccessController,mapUser,Authentication & Access,Map user to entity.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,User mapping.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/access/business/:tinNumber/toggle-user-status,POST,AccessController,toggleUserStatus,Authentication & Access,Toggle business user status.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,User status change.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/profile/create-individual,POST,ProfileController,createCustomer,Profile Management,Create individual profile.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),High,Customer onboarding.,No,Yes,Yes,"trace_id, x-span-id, request_id",Yes — PII,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/profile/individual,GET,ProfileController,findAll,Profile Management,List all individual profiles.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),Low,Read-only listing.,No,No,Yes,"trace_id, x-span-id, request_id",Yes — PII list,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/profile/individual/:id,GET,ProfileController,findOne,Profile Management,Get individual profile by ID.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),Low,Read-only profile.,No,No,Yes,"trace_id, x-span-id, request_id",Yes — PII,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/profile/individual/:id,PATCH,ProfileController,update,Profile Management,Update individual profile.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),High,Profile data change.,No,Yes,Yes,"trace_id, x-span-id, request_id",Yes — PII,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/profile/create-business,POST,ProfileController,createBusiness,Profile Management,Create business profile.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),High,Business onboarding.,No,Yes,Yes,"trace_id, x-span-id, request_id",Yes — business data,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/profile/business,GET,ProfileController,findAllBusiness,Profile Management,List all business profiles.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),Low,Read-only listing.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/profile/business/:id,GET,ProfileController,findOneBusiness,Profile Management,Get business profile by ID.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),Low,Read-only profile.,No,No,Yes,"trace_id, x-span-id, request_id",Yes — business data,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/profile/business/:id,PATCH,ProfileController,updateBusiness,Profile Management,Update business profile.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),High,Business data change.,No,Yes,Yes,"trace_id, x-span-id, request_id",Yes — business data,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/profile/create-customer-document,POST,ProfileController,createCustomerDocument,Profile Management,Create customer document.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),Medium,Document management.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P2,Not Started,
/api/profile/customer-documents,GET,ProfileController,findAllCustomerDocuments,Profile Management,List customer documents.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),Low,Read-only listing.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/profile/customer-document/:id,GET,ProfileController,findCustomerDocumentById,Profile Management,Get customer document by ID.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),Low,Read-only document.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/profile/customer-document/:id,PATCH,ProfileController,updateCustomerDocument,Profile Management,Update customer document.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),Medium,Document update.,No,No,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P2,Not Started,
/api/profile/update-own-profile,PATCH,ProfileController,updateOwnProfile,Profile Management,Update own profile.,Cookie/Header (TokenMiddleware),Downstream (PROFILE_SERVICE_URL),Medium,Self-service profile update.,No,No,Yes,"trace_id, x-span-id, request_id",Yes — signature,Yes,"request_duration, status_code, downstream_latency",Yes,PROFILE_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P2,Not Started,File upload: signature
/api/staff/users,POST,StaffController,createStaffUser,Authentication & Access,Create staff user.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),High,Staff onboarding.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P1,Not Started,
/api/staff/users/all,POST,StaffController,getAllStaffUsers,Authentication & Access,List all staff users.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Low,Read-only listing.,No,No,Yes,"trace_id, x-span-id, request_id",Yes — staff list,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P3,Not Started,
/api/staff/users/manage-role,POST,StaffController,manageStaffUserRole,Authentication & Access,Manage staff user role.,Cookie/Header (TokenMiddleware),Downstream (USER_SERVICE_URL),Critical,Staff RBAC management.,No,Yes,Yes,"trace_id, x-span-id, request_id",No,Yes,"request_duration, status_code, downstream_latency",Yes,USER_SERVICE_URL,Morgan HTTP logging + Winston file logs + custom x-trace-id/x-span-id headers,No SDK. No OTEL propagation. No structured logging. No domain events. No metrics.,P0,Not Started,
